Международная классификация болезней – Онкология (3 издание). Морфологические коды,Международная классификация болезней – Онкология (3 издание). Морфологические коды,Международная классификация болезней – Онкология (3 издание). Топографические коды,Международная классификация болезней – Онкология (3 издание). Топографические коды
1.2.643.5.1.13.13.11.1486,1.2.643.5.1.13.13.11.1486,1.2.643.5.1.13.13.11.1487,1.2.643.5.1.13.13.11.1487
ID,CODE,ID,CODE
243,8323/3,236,C48.0
257,8340/3,236,C48.0
251,8333/0,236,C48.0
56,8070/3,236,C48.0
51,8052/2,236,C48.0
61,8074/3,236,C48.0
60,8073/3,236,C48.0
59,8072/3,236,C48.0
1141,8072/0,236,C48.0
58,8071/3,236,C48.0
63,8076/2,236,C48.0
57,8070/6,236,C48.0
64,8076/3,236,C48.0
55,8070/2,236,C48.0
1139,8070/0,236,C48.0
54,8060/0,236,C48.0
1138,8054/3,236,C48.0
1137,8054/0,236,C48.0
53,8053/0,236,C48.0
154,8190/0,236,C48.0
1140,8071/2,236,C48.0
1142,8084/0,236,C48.0
78,8093/3,236,C48.0
77,8092/3,236,C48.0
76,8091/3,236,C48.0
75,8090/3,236,C48.0
74,8090/1,236,C48.0
1144,8086/3,236,C48.0
62,8075/3,236,C48.0
72,8084/3,236,C48.0
50,8052/0,236,C48.0
71,8083/3,236,C48.0
70,8082/3,236,C48.0
69,8081/2,236,C48.0
68,8080/2,236,C48.0
67,8078/3,236,C48.0
66,8077/2,236,C48.0
65,8077/0,236,C48.0
1143,8085/3,236,C48.0
23,8012/3,236,C48.0
52,8052/3,236,C48.0
1136,8023/3,236,C48.0
29,8022/3,236,C48.0
28,8021/3,236,C48.0
27,8020/3,236,C48.0
26,8015/3,236,C48.0
31,8031/3,236,C48.0
24,8013/3,236,C48.0
32,8032/3,236,C48.0
22,8011/3,236,C48.0
21,8011/0,236,C48.0
20,8010/9,236,C48.0
19,8010/6,236,C48.0
18,8010/3,236,C48.0
17,8010/2,236,C48.0
16,8010/0,236,C48.0
25,8014/3,236,C48.0
40,8043/3,236,C48.0
49,8051/3,236,C48.0
48,8051/0,236,C48.0
47,8050/3,236,C48.0
46,8050/2,236,C48.0
45,8050/0,236,C48.0
43,8046/3,236,C48.0
30,8030/3,236,C48.0
41,8044/3,236,C48.0
81,8096/0,236,C48.0
39,8042/3,236,C48.0
38,8041/3,236,C48.0
37,8040/1,236,C48.0
36,8040/0,236,C48.0
35,8035/3,236,C48.0
34,8034/3,236,C48.0
33,8033/3,236,C48.0
42,8045/3,236,C48.0
125,8150/3,236,C48.0
79,8094/3,236,C48.0
1149,8158/3,236,C48.0
136,8156/3,236,C48.0
134,8155/3,236,C48.0
132,8154/3,236,C48.0
131,8153/3,236,C48.0
139,8160/3,236,C48.0
127,8151/3,236,C48.0
140,8161/0,236,C48.0
123,8150/0,236,C48.0
122,8149/0,236,C48.0
121,8148/2,236,C48.0
120,8148/0,236,C48.0
119,8147/3,236,C48.0
118,8147/0,236,C48.0
117,8146/0,236,C48.0
129,8152/3,236,C48.0
148,8171/3,236,C48.0
157,8200/0,236,C48.0
156,8191/0,236,C48.0
155,8190/3,236,C48.0
153,8180/3,236,C48.0
293,8401/3,236,C48.0
151,8174/3,236,C48.0
138,8160/0,236,C48.0
149,8172/3,236,C48.0
1148,8144/0,236,C48.0
147,8170/3,236,C48.0
146,8170/0,236,C48.0
145,8163/3,236,C48.0
144,8163/2,236,C48.0
143,8163/0,236,C48.0
142,8162/3,236,C48.0
141,8161/3,236,C48.0
150,8173/3,236,C48.0
87,8102/3,236,C48.0
95,8120/3,236,C48.0
94,8120/2,236,C48.0
92,8120/0,236,C48.0
90,8110/3,236,C48.0
89,8110/0,236,C48.0
1147,8104/0,236,C48.0
116,8145/3,236,C48.0
88,8103/0,236,C48.0
98,8121/3,236,C48.0
86,8102/0,236,C48.0
85,8101/0,236,C48.0
1145,8100/3,236,C48.0
84,8100/0,236,C48.0
83,8098/3,236,C48.0
82,8097/3,236,C48.0
158,8200/3,236,C48.0
1146,8103/1,236,C48.0
105,8131/3,236,C48.0
80,8095/3,236,C48.0
114,8143/3,236,C48.0
113,8142/3,236,C48.0
112,8141/3,236,C48.0
111,8140/6,236,C48.0
110,8140/3,236,C48.0
109,8140/2,236,C48.0
96,8121/0,236,C48.0
107,8140/0,236,C48.0
97,8121/1,236,C48.0
104,8130/3,236,C48.0
103,8130/2,236,C48.0
102,8130/1,236,C48.0
101,8124/3,236,C48.0
100,8123/3,236,C48.0
99,8122/3,236,C48.0
115,8144/3,236,C48.0
108,8140/1,236,C48.0
1175,8509/3,236,C48.0
358,8501/3,236,C48.0
382,8530/3,236,C48.0
381,8525/3,236,C48.0
380,8524/3,236,C48.0
379,8523/3,236,C48.0
378,8522/3,236,C48.0
377,8522/2,236,C48.0
376,8521/3,236,C48.0
375,8520/3,236,C48.0
374,8520/2,236,C48.0
1176,8519/2,236,C48.0
373,8514/3,236,C48.0
372,8513/3,236,C48.0
384,8541/3,236,C48.0
366,8505/0,236,C48.0
359,8502/3,236,C48.0
360,8503/0,236,C48.0
361,8503/2,236,C48.0
362,8503/3,236,C48.0
363,8504/0,236,C48.0
371,8512/3,236,C48.0
365,8504/3,236,C48.0
370,8510/3,236,C48.0
367,8506/0,236,C48.0
368,8507/2,236,C48.0
1173,8507/3,236,C48.0
369,8508/3,236,C48.0
1174,8509/2,236,C48.0
385,8542/3,236,C48.0
364,8504/2,236,C48.0
403,8575/3,236,C48.0
291,8400/3,236,C48.0
292,8401/0,236,C48.0
422,8589/3,236,C48.0
421,8588/3,236,C48.0
420,8587/0,236,C48.0
419,8586/3,236,C48.0
418,8585/3,236,C48.0
416,8584/3,236,C48.0
414,8583/3,236,C48.0
412,8582/3,236,C48.0
410,8581/3,236,C48.0
408,8580/3,236,C48.0
407,8580/1,236,C48.0
383,8540/3,236,C48.0
397,8562/3,236,C48.0
386,8543/3,236,C48.0
388,8550/0,236,C48.0
389,8550/1,236,C48.0
391,8551/3,236,C48.0
394,8560/0,236,C48.0
406,8580/0,236,C48.0
396,8561/0,236,C48.0
404,8576/3,236,C48.0
398,8570/3,236,C48.0
399,8571/3,236,C48.0
400,8572/3,236,C48.0
401,8573/3,236,C48.0
402,8574/3,236,C48.0
390,8550/3,236,C48.0
395,8560/3,236,C48.0
1167,8409/2,236,C48.0
321,8442/1,236,C48.0
320,8441/3,236,C48.0
1168,8441/2,236,C48.0
319,8441/0,236,C48.0
318,8440/3,236,C48.0
317,8440/0,236,C48.0
315,8430/3,236,C48.0
314,8430/1,236,C48.0
312,8420/3,236,C48.0
311,8420/0,236,C48.0
310,8413/3,236,C48.0
309,8410/3,236,C48.0
322,8443/0,236,C48.0
307,8409/3,236,C48.0
306,8409/0,236,C48.0
305,8408/3,236,C48.0
302,8407/3,236,C48.0
301,8407/0,236,C48.0
1166,8406/3,236,C48.0
300,8406/0,236,C48.0
299,8405/0,236,C48.0
298,8404/0,236,C48.0
297,8403/3,236,C48.0
296,8403/0,236,C48.0
295,8402/3,236,C48.0
357,8501/2,236,C48.0
392,8552/3,236,C48.0
294,8402/0,236,C48.0
308,8410/0,236,C48.0
340,8470/2,236,C48.0
352,8490/3,236,C48.0
351,8482/3,236,C48.0
350,8481/3,236,C48.0
349,8480/6,236,C48.0
348,8480/3,236,C48.0
347,8480/1,236,C48.0
346,8480/0,236,C48.0
1172,8474/3,236,C48.0
1171,8474/1,236,C48.0
1170,8474/0,236,C48.0
303,8408/0,236,C48.0
324,8450/0,236,C48.0
341,8470/3,236,C48.0
353,8490/6,236,C48.0
355,8500/2,236,C48.0
325,8450/3,236,C48.0
326,8451/1,236,C48.0
327,8452/1,236,C48.0
328,8452/3,236,C48.0
344,8472/1,236,C48.0
329,8453/0,236,C48.0
339,8470/0,236,C48.0
330,8453/2,236,C48.0
331,8453/3,236,C48.0
332,8454/0,236,C48.0
1169,8460/2,236,C48.0
334,8460/3,236,C48.0
335,8461/0,236,C48.0
336,8461/3,236,C48.0
356,8500/3,236,C48.0
201,8260/0,226,C47.0
207,8263/0,226,C47.0
206,8262/3,226,C47.0
205,8261/3,226,C47.0
204,8261/2,226,C47.0
203,8261/0,226,C47.0
202,8260/3,226,C47.0
1155,8260/1,226,C47.0
1154,8257/3,226,C47.0
1153,8256/3,226,C47.0
200,8255/3,226,C47.0
199,8254/3,226,C47.0
208,8263/2,226,C47.0
1152,8253/2,226,C47.0
215,8272/0,226,C47.0
197,8252/3,226,C47.0
196,8251/3,226,C47.0
198,8253/3,226,C47.0
1156,8273/3,226,C47.0
224,8300/3,226,C47.0
223,8300/0,226,C47.0
222,8290/3,226,C47.0
221,8290/0,226,C47.0
220,8281/3,226,C47.0
219,8281/0,226,C47.0
213,8270/3,226,C47.0
217,8280/0,226,C47.0
209,8263/3,226,C47.0
216,8272/3,226,C47.0
190,8247/3,226,C47.0
214,8271/0,226,C47.0
195,8251/0,226,C47.0
212,8270/0,226,C47.0
211,8265/3,226,C47.0
210,8264/0,226,C47.0
218,8280/3,226,C47.0
167,8211/3,226,C47.0
192,8249/3,226,C47.0
174,8220/3,226,C47.0
173,8220/0,226,C47.0
172,8215/3,226,C47.0
171,8214/3,226,C47.0
170,8213/3,226,C47.0
176,8221/3,226,C47.0
168,8212/0,226,C47.0
177,8230/2,226,C47.0
166,8211/0,226,C47.0
165,8210/3,226,C47.0
164,8210/2,226,C47.0
163,8210/0,226,C47.0
162,8204/0,226,C47.0
161,8202/0,226,C47.0
160,8201/3,226,C47.0
169,8213/0,226,C47.0
187,8245/1,226,C47.0
1151,8250/2,226,C47.0
193,8250/1,226,C47.0
1150,8250/0,226,C47.0
225,8310/0,226,C47.0
191,8248/1,226,C47.0
231,8313/3,226,C47.0
175,8221/0,226,C47.0
188,8245/3,226,C47.0
194,8250/3,226,C47.0
186,8244/3,226,C47.0
185,8243/3,226,C47.0
184,8242/3,226,C47.0
182,8241/3,226,C47.0
181,8240/3,226,C47.0
179,8231/3,226,C47.0
178,8230/3,226,C47.0
189,8246/3,226,C47.0
1164,8349/1,226,C47.0
229,8313/0,226,C47.0
271,8372/0,226,C47.0
270,8371/0,226,C47.0
269,8370/3,226,C47.0
268,8370/0,226,C47.0
267,8361/0,226,C47.0
273,8374/0,226,C47.0
265,8350/3,226,C47.0
274,8375/0,226,C47.0
1163,8348/1,226,C47.0
264,8347/3,226,C47.0
263,8346/3,226,C47.0
262,8345/3,226,C47.0
261,8344/3,226,C47.0
260,8343/3,226,C47.0
259,8342/3,226,C47.0
266,8360/1,226,C47.0
281,8382/3,226,C47.0
290,8400/1,226,C47.0
289,8400/0,226,C47.0
288,8392/0,226,C47.0
287,8391/0,226,C47.0
286,8390/3,226,C47.0
285,8390/0,226,C47.0
272,8373/0,226,C47.0
282,8383/3,226,C47.0
1162,8339/3,226,C47.0
280,8381/3,226,C47.0
279,8381/1,226,C47.0
278,8381/0,226,C47.0
277,8380/3,226,C47.0
1165,8380/2,226,C47.0
276,8380/1,226,C47.0
275,8380/0,226,C47.0
283,8384/3,226,C47.0
233,8315/3,226,C47.0
240,8322/0,226,C47.0
239,8321/0,226,C47.0
238,8320/3,226,C47.0
237,8319/3,226,C47.0
236,8318/3,226,C47.0
235,8317/3,226,C47.0
258,8341/3,226,C47.0
1158,8316/1,226,C47.0
1159,8323/1,226,C47.0
232,8314/3,226,C47.0
152,8175/3,226,C47.0
230,8313/1,226,C47.0
159,8201/2,226,C47.0
228,8312/3,226,C47.0
1157,8311/3,226,C47.0
227,8311/1,226,C47.0
234,8316/3,226,C47.0
249,8331/3,226,C47.0
226,8310/3,226,C47.0
256,8337/3,226,C47.0
1161,8336/1,226,C47.0
254,8335/3,226,C47.0
1160,8335/1,226,C47.0
253,8334/0,226,C47.0
252,8333/3,226,C47.0
241,8322/3,226,C47.0
250,8332/3,226,C47.0
242,8323/0,226,C47.0
248,8330/3,226,C47.0
247,8330/1,226,C47.0
246,8330/0,226,C47.0
245,8325/0,226,C47.0
244,8324/0,226,C47.0
243,8323/3,226,C47.0
257,8340/3,226,C47.0
251,8333/0,226,C47.0
56,8070/3,226,C47.0
51,8052/2,226,C47.0
61,8074/3,226,C47.0
60,8073/3,226,C47.0
59,8072/3,226,C47.0
1141,8072/0,226,C47.0
58,8071/3,226,C47.0
63,8076/2,226,C47.0
57,8070/6,226,C47.0
64,8076/3,226,C47.0
55,8070/2,226,C47.0
1139,8070/0,226,C47.0
54,8060/0,226,C47.0
1138,8054/3,226,C47.0
1137,8054/0,226,C47.0
53,8053/0,226,C47.0
154,8190/0,226,C47.0
1140,8071/2,226,C47.0
1142,8084/0,226,C47.0
78,8093/3,226,C47.0
77,8092/3,226,C47.0
76,8091/3,226,C47.0
75,8090/3,226,C47.0
74,8090/1,226,C47.0
1144,8086/3,226,C47.0
62,8075/3,226,C47.0
72,8084/3,226,C47.0
50,8052/0,226,C47.0
71,8083/3,226,C47.0
70,8082/3,226,C47.0
69,8081/2,226,C47.0
68,8080/2,226,C47.0
67,8078/3,226,C47.0
66,8077/2,226,C47.0
65,8077/0,226,C47.0
1143,8085/3,226,C47.0
23,8012/3,226,C47.0
52,8052/3,226,C47.0
1136,8023/3,226,C47.0
29,8022/3,226,C47.0
28,8021/3,226,C47.0
27,8020/3,226,C47.0
26,8015/3,226,C47.0
31,8031/3,226,C47.0
24,8013/3,226,C47.0
32,8032/3,226,C47.0
22,8011/3,226,C47.0
21,8011/0,226,C47.0
20,8010/9,226,C47.0
19,8010/6,226,C47.0
18,8010/3,226,C47.0
17,8010/2,226,C47.0
16,8010/0,226,C47.0
25,8014/3,226,C47.0
40,8043/3,226,C47.0
49,8051/3,226,C47.0
48,8051/0,226,C47.0
47,8050/3,226,C47.0
46,8050/2,226,C47.0
45,8050/0,226,C47.0
43,8046/3,226,C47.0
30,8030/3,226,C47.0
41,8044/3,226,C47.0
81,8096/0,226,C47.0
39,8042/3,226,C47.0
38,8041/3,226,C47.0
37,8040/1,226,C47.0
36,8040/0,226,C47.0
35,8035/3,226,C47.0
34,8034/3,226,C47.0
33,8033/3,226,C47.0
42,8045/3,226,C47.0
125,8150/3,226,C47.0
79,8094/3,226,C47.0
1149,8158/3,226,C47.0
136,8156/3,226,C47.0
134,8155/3,226,C47.0
132,8154/3,226,C47.0
131,8153/3,226,C47.0
139,8160/3,226,C47.0
127,8151/3,226,C47.0
140,8161/0,226,C47.0
123,8150/0,226,C47.0
122,8149/0,226,C47.0
121,8148/2,226,C47.0
120,8148/0,226,C47.0
119,8147/3,226,C47.0
118,8147/0,226,C47.0
117,8146/0,226,C47.0
129,8152/3,226,C47.0
148,8171/3,226,C47.0
157,8200/0,226,C47.0
156,8191/0,226,C47.0
155,8190/3,226,C47.0
153,8180/3,226,C47.0
293,8401/3,226,C47.0
151,8174/3,226,C47.0
138,8160/0,226,C47.0
149,8172/3,226,C47.0
1148,8144/0,226,C47.0
147,8170/3,226,C47.0
146,8170/0,226,C47.0
145,8163/3,226,C47.0
144,8163/2,226,C47.0
143,8163/0,226,C47.0
142,8162/3,226,C47.0
141,8161/3,226,C47.0
150,8173/3,226,C47.0
87,8102/3,226,C47.0
95,8120/3,226,C47.0
94,8120/2,226,C47.0
92,8120/0,226,C47.0
90,8110/3,226,C47.0
89,8110/0,226,C47.0
1147,8104/0,226,C47.0
116,8145/3,226,C47.0
88,8103/0,226,C47.0
98,8121/3,226,C47.0
86,8102/0,226,C47.0
85,8101/0,226,C47.0
1145,8100/3,226,C47.0
84,8100/0,226,C47.0
83,8098/3,226,C47.0
82,8097/3,226,C47.0
158,8200/3,226,C47.0
1146,8103/1,226,C47.0
105,8131/3,226,C47.0
80,8095/3,226,C47.0
114,8143/3,226,C47.0
113,8142/3,226,C47.0
112,8141/3,226,C47.0
111,8140/6,226,C47.0
110,8140/3,226,C47.0
109,8140/2,226,C47.0
96,8121/0,226,C47.0
107,8140/0,226,C47.0
97,8121/1,226,C47.0
104,8130/3,226,C47.0
103,8130/2,226,C47.0
102,8130/1,226,C47.0
101,8124/3,226,C47.0
100,8123/3,226,C47.0
99,8122/3,226,C47.0
115,8144/3,226,C47.0
108,8140/1,226,C47.0
1175,8509/3,226,C47.0
358,8501/3,226,C47.0
382,8530/3,226,C47.0
381,8525/3,226,C47.0
380,8524/3,226,C47.0
379,8523/3,226,C47.0
378,8522/3,226,C47.0
377,8522/2,226,C47.0
376,8521/3,226,C47.0
375,8520/3,226,C47.0
374,8520/2,226,C47.0
1176,8519/2,226,C47.0
373,8514/3,226,C47.0
372,8513/3,226,C47.0
384,8541/3,226,C47.0
366,8505/0,226,C47.0
359,8502/3,226,C47.0
360,8503/0,226,C47.0
361,8503/2,226,C47.0
362,8503/3,226,C47.0
363,8504/0,226,C47.0
371,8512/3,226,C47.0
365,8504/3,226,C47.0
370,8510/3,226,C47.0
367,8506/0,226,C47.0
368,8507/2,226,C47.0
1173,8507/3,226,C47.0
369,8508/3,226,C47.0
1174,8509/2,226,C47.0
385,8542/3,226,C47.0
364,8504/2,226,C47.0
403,8575/3,226,C47.0
291,8400/3,226,C47.0
292,8401/0,226,C47.0
422,8589/3,226,C47.0
421,8588/3,226,C47.0
420,8587/0,226,C47.0
419,8586/3,226,C47.0
418,8585/3,226,C47.0
416,8584/3,226,C47.0
414,8583/3,226,C47.0
412,8582/3,226,C47.0
410,8581/3,226,C47.0
408,8580/3,226,C47.0
407,8580/1,226,C47.0
383,8540/3,226,C47.0
397,8562/3,226,C47.0
386,8543/3,226,C47.0
388,8550/0,226,C47.0
389,8550/1,226,C47.0
391,8551/3,226,C47.0
394,8560/0,226,C47.0
406,8580/0,226,C47.0
396,8561/0,226,C47.0
404,8576/3,226,C47.0
398,8570/3,226,C47.0
399,8571/3,226,C47.0
400,8572/3,226,C47.0
401,8573/3,226,C47.0
402,8574/3,226,C47.0
390,8550/3,226,C47.0
395,8560/3,226,C47.0
1167,8409/2,226,C47.0
321,8442/1,226,C47.0
320,8441/3,226,C47.0
1168,8441/2,226,C47.0
319,8441/0,226,C47.0
318,8440/3,226,C47.0
317,8440/0,226,C47.0
315,8430/3,226,C47.0
314,8430/1,226,C47.0
312,8420/3,226,C47.0
311,8420/0,226,C47.0
310,8413/3,226,C47.0
309,8410/3,226,C47.0
322,8443/0,226,C47.0
307,8409/3,226,C47.0
306,8409/0,226,C47.0
305,8408/3,226,C47.0
302,8407/3,226,C47.0
301,8407/0,226,C47.0
1166,8406/3,226,C47.0
300,8406/0,226,C47.0
299,8405/0,226,C47.0
298,8404/0,226,C47.0
297,8403/3,226,C47.0
296,8403/0,226,C47.0
295,8402/3,226,C47.0
357,8501/2,226,C47.0
392,8552/3,226,C47.0
294,8402/0,226,C47.0
308,8410/0,226,C47.0
340,8470/2,226,C47.0
352,8490/3,226,C47.0
351,8482/3,226,C47.0
350,8481/3,226,C47.0
349,8480/6,226,C47.0
348,8480/3,226,C47.0
347,8480/1,226,C47.0
346,8480/0,226,C47.0
1172,8474/3,226,C47.0
1171,8474/1,226,C47.0
1170,8474/0,226,C47.0
303,8408/0,226,C47.0
324,8450/0,226,C47.0
341,8470/3,226,C47.0
353,8490/6,226,C47.0
355,8500/2,226,C47.0
325,8450/3,226,C47.0
326,8451/1,226,C47.0
327,8452/1,226,C47.0
328,8452/3,226,C47.0
344,8472/1,226,C47.0
329,8453/0,226,C47.0
339,8470/0,226,C47.0
330,8453/2,226,C47.0
331,8453/3,226,C47.0
332,8454/0,226,C47.0
1169,8460/2,226,C47.0
334,8460/3,226,C47.0
335,8461/0,226,C47.0
336,8461/3,226,C47.0
356,8500/3,226,C47.0
201,8260/0,227,C47.1
207,8263/0,227,C47.1
206,8262/3,227,C47.1
205,8261/3,227,C47.1
204,8261/2,227,C47.1
203,8261/0,227,C47.1
202,8260/3,227,C47.1
1155,8260/1,227,C47.1
1154,8257/3,227,C47.1
1153,8256/3,227,C47.1
200,8255/3,227,C47.1
199,8254/3,227,C47.1
208,8263/2,227,C47.1
1152,8253/2,227,C47.1
215,8272/0,227,C47.1
197,8252/3,227,C47.1
196,8251/3,227,C47.1
198,8253/3,227,C47.1
1156,8273/3,227,C47.1
224,8300/3,227,C47.1
223,8300/0,227,C47.1
222,8290/3,227,C47.1
221,8290/0,227,C47.1
220,8281/3,227,C47.1
219,8281/0,227,C47.1
213,8270/3,227,C47.1
217,8280/0,227,C47.1
209,8263/3,227,C47.1
216,8272/3,227,C47.1
190,8247/3,227,C47.1
214,8271/0,227,C47.1
195,8251/0,227,C47.1
212,8270/0,227,C47.1
211,8265/3,227,C47.1
210,8264/0,227,C47.1
218,8280/3,227,C47.1
167,8211/3,227,C47.1
192,8249/3,227,C47.1
174,8220/3,227,C47.1
173,8220/0,227,C47.1
172,8215/3,227,C47.1
171,8214/3,227,C47.1
170,8213/3,227,C47.1
176,8221/3,227,C47.1
168,8212/0,227,C47.1
177,8230/2,227,C47.1
166,8211/0,227,C47.1
165,8210/3,227,C47.1
164,8210/2,227,C47.1
163,8210/0,227,C47.1
162,8204/0,227,C47.1
161,8202/0,227,C47.1
160,8201/3,227,C47.1
169,8213/0,227,C47.1
187,8245/1,227,C47.1
1151,8250/2,227,C47.1
193,8250/1,227,C47.1
1150,8250/0,227,C47.1
225,8310/0,227,C47.1
191,8248/1,227,C47.1
231,8313/3,227,C47.1
175,8221/0,227,C47.1
188,8245/3,227,C47.1
194,8250/3,227,C47.1
186,8244/3,227,C47.1
185,8243/3,227,C47.1
184,8242/3,227,C47.1
182,8241/3,227,C47.1
181,8240/3,227,C47.1
179,8231/3,227,C47.1
178,8230/3,227,C47.1
189,8246/3,227,C47.1
1164,8349/1,227,C47.1
229,8313/0,227,C47.1
271,8372/0,227,C47.1
270,8371/0,227,C47.1
269,8370/3,227,C47.1
268,8370/0,227,C47.1
267,8361/0,227,C47.1
273,8374/0,227,C47.1
265,8350/3,227,C47.1
274,8375/0,227,C47.1
1163,8348/1,227,C47.1
264,8347/3,227,C47.1
263,8346/3,227,C47.1
262,8345/3,227,C47.1
261,8344/3,227,C47.1
260,8343/3,227,C47.1
259,8342/3,227,C47.1
266,8360/1,227,C47.1
281,8382/3,227,C47.1
290,8400/1,227,C47.1
289,8400/0,227,C47.1
288,8392/0,227,C47.1
287,8391/0,227,C47.1
286,8390/3,227,C47.1
285,8390/0,227,C47.1
272,8373/0,227,C47.1
282,8383/3,227,C47.1
1162,8339/3,227,C47.1
280,8381/3,227,C47.1
279,8381/1,227,C47.1
278,8381/0,227,C47.1
277,8380/3,227,C47.1
1165,8380/2,227,C47.1
276,8380/1,227,C47.1
275,8380/0,227,C47.1
283,8384/3,227,C47.1
233,8315/3,227,C47.1
240,8322/0,227,C47.1
239,8321/0,227,C47.1
238,8320/3,227,C47.1
237,8319/3,227,C47.1
236,8318/3,227,C47.1
235,8317/3,227,C47.1
258,8341/3,227,C47.1
1158,8316/1,227,C47.1
1159,8323/1,227,C47.1
232,8314/3,227,C47.1
152,8175/3,227,C47.1
230,8313/1,227,C47.1
159,8201/2,227,C47.1
228,8312/3,227,C47.1
1157,8311/3,227,C47.1
227,8311/1,227,C47.1
234,8316/3,227,C47.1
249,8331/3,227,C47.1
226,8310/3,227,C47.1
256,8337/3,227,C47.1
1161,8336/1,227,C47.1
254,8335/3,227,C47.1
1160,8335/1,227,C47.1
253,8334/0,227,C47.1
252,8333/3,227,C47.1
241,8322/3,227,C47.1
250,8332/3,227,C47.1
242,8323/0,227,C47.1
248,8330/3,227,C47.1
247,8330/1,227,C47.1
246,8330/0,227,C47.1
245,8325/0,227,C47.1
244,8324/0,227,C47.1
243,8323/3,227,C47.1
257,8340/3,227,C47.1
251,8333/0,227,C47.1
56,8070/3,227,C47.1
51,8052/2,227,C47.1
61,8074/3,227,C47.1
60,8073/3,227,C47.1
59,8072/3,227,C47.1
1141,8072/0,227,C47.1
58,8071/3,227,C47.1
63,8076/2,227,C47.1
57,8070/6,227,C47.1
64,8076/3,227,C47.1
55,8070/2,227,C47.1
1139,8070/0,227,C47.1
54,8060/0,227,C47.1
1138,8054/3,227,C47.1
1137,8054/0,227,C47.1
53,8053/0,227,C47.1
154,8190/0,227,C47.1
1140,8071/2,227,C47.1
1142,8084/0,227,C47.1
78,8093/3,227,C47.1
77,8092/3,227,C47.1
76,8091/3,227,C47.1
75,8090/3,227,C47.1
74,8090/1,227,C47.1
1144,8086/3,227,C47.1
62,8075/3,227,C47.1
72,8084/3,227,C47.1
50,8052/0,227,C47.1
71,8083/3,227,C47.1
70,8082/3,227,C47.1
69,8081/2,227,C47.1
68,8080/2,227,C47.1
67,8078/3,227,C47.1
66,8077/2,227,C47.1
65,8077/0,227,C47.1
1143,8085/3,227,C47.1
23,8012/3,227,C47.1
52,8052/3,227,C47.1
1136,8023/3,227,C47.1
29,8022/3,227,C47.1
28,8021/3,227,C47.1
27,8020/3,227,C47.1
26,8015/3,227,C47.1
31,8031/3,227,C47.1
24,8013/3,227,C47.1
32,8032/3,227,C47.1
22,8011/3,227,C47.1
21,8011/0,227,C47.1
20,8010/9,227,C47.1
19,8010/6,227,C47.1
18,8010/3,227,C47.1
17,8010/2,227,C47.1
16,8010/0,227,C47.1
25,8014/3,227,C47.1
40,8043/3,227,C47.1
49,8051/3,227,C47.1
48,8051/0,227,C47.1
47,8050/3,227,C47.1
46,8050/2,227,C47.1
45,8050/0,227,C47.1
43,8046/3,227,C47.1
30,8030/3,227,C47.1
41,8044/3,227,C47.1
81,8096/0,227,C47.1
39,8042/3,227,C47.1
38,8041/3,227,C47.1
37,8040/1,227,C47.1
36,8040/0,227,C47.1
35,8035/3,227,C47.1
34,8034/3,227,C47.1
33,8033/3,227,C47.1
42,8045/3,227,C47.1
125,8150/3,227,C47.1
79,8094/3,227,C47.1
1149,8158/3,227,C47.1
136,8156/3,227,C47.1
134,8155/3,227,C47.1
132,8154/3,227,C47.1
131,8153/3,227,C47.1
139,8160/3,227,C47.1
127,8151/3,227,C47.1
140,8161/0,227,C47.1
123,8150/0,227,C47.1
122,8149/0,227,C47.1
121,8148/2,227,C47.1
120,8148/0,227,C47.1
119,8147/3,227,C47.1
118,8147/0,227,C47.1
117,8146/0,227,C47.1
129,8152/3,227,C47.1
148,8171/3,227,C47.1
157,8200/0,227,C47.1
156,8191/0,227,C47.1
155,8190/3,227,C47.1
153,8180/3,227,C47.1
293,8401/3,227,C47.1
151,8174/3,227,C47.1
138,8160/0,227,C47.1
149,8172/3,227,C47.1
1148,8144/0,227,C47.1
147,8170/3,227,C47.1
146,8170/0,227,C47.1
145,8163/3,227,C47.1
144,8163/2,227,C47.1
143,8163/0,227,C47.1
142,8162/3,227,C47.1
141,8161/3,227,C47.1
150,8173/3,227,C47.1
87,8102/3,227,C47.1
95,8120/3,227,C47.1
94,8120/2,227,C47.1
92,8120/0,227,C47.1
90,8110/3,227,C47.1
89,8110/0,227,C47.1
1147,8104/0,227,C47.1
116,8145/3,227,C47.1
88,8103/0,227,C47.1
98,8121/3,227,C47.1
86,8102/0,227,C47.1
85,8101/0,227,C47.1
1145,8100/3,227,C47.1
84,8100/0,227,C47.1
83,8098/3,227,C47.1
82,8097/3,227,C47.1
158,8200/3,227,C47.1
1146,8103/1,227,C47.1
105,8131/3,227,C47.1
80,8095/3,227,C47.1
114,8143/3,227,C47.1
113,8142/3,227,C47.1
112,8141/3,227,C47.1
111,8140/6,227,C47.1
110,8140/3,227,C47.1
109,8140/2,227,C47.1
96,8121/0,227,C47.1
107,8140/0,227,C47.1
97,8121/1,227,C47.1
104,8130/3,227,C47.1
103,8130/2,227,C47.1
102,8130/1,227,C47.1
101,8124/3,227,C47.1
100,8123/3,227,C47.1
99,8122/3,227,C47.1
115,8144/3,227,C47.1
108,8140/1,227,C47.1
1175,8509/3,227,C47.1
358,8501/3,227,C47.1
382,8530/3,227,C47.1
381,8525/3,227,C47.1
